Text,class,label
আপনার সাথে আর কিভাবে কথা বলব জানিনা তাই আপনার ছবির সাথে কথা বলি যে আপনি সত্যিই অনেক সুন্দরী হ্যাঁ,Celebrity,positive
অনেক ভালোবাসি,Celebrity,positive
রস ঢেলে দিবো নাভিতে,Celebrity,Sexual
ওফ অন্তরা কি মাইরি.,Celebrity,Sexual
"তুমি আগুনজ্বালাতে পারো স্বপ্নেরপৃথিবীতে।আবার তুমিই ফুলফুটাতে পারো মরা কাননে।তুমি পারো পুরুষ জীবনেরমরুদ্যানকে পুষ্পময়, কলকাকলিমুখরও সজিব উদ্যানে পরিণত করতে।তাই তুমিও ভাবো...প্রিয় বোন,এই পৃথিবীর মেকি সৌন্দর্য ওচাকচিক্যে তুমি ডুবে যেওনা।মনে রেখ, এসব সৌন্দর্যেরপেছনে কদর্য লুকিয়ে আছে। এসবচাকচিক্যেরআড়ালে লুকিয়ে আছে অনেকনোংরামি। এ জীবন শুধু ভোগেরজন্য নয়। জীবনের প্রতিটি মুহুর্তেরঅনেক মুল্য রয়েছে। সামনে আমাদেরঅনন্ত জীবন। এ জীবন সেই অনন্তজীবনের জন্য ক্ষেত্র স্বরূপ।এখানে শুধু পাথেও সংগ্রহকরতে হবে সেই অনন্ত জীবনেরজন্য। এই সংগ্রহশালায় ব্যয়করো না। তাহলে তুমি অনন্তজীবনে নিঃস্ব থাকবে। তুমি সেইঅচেনা পথে সম্বলহীন মুসাফিরহয়ে পড়বে।অতএব হে বোন তুমি ভাবো.",Celebrity,positive
যেমন নাভি তেমন দুধ,Celebrity,Sexual
আগুনটারে যদি খাইয়া দিতে পারতাম,Celebrity,Sexual
জাকিরের কাছে থেকে ১৯/২০ দেখেই অন্তরার জ্বলে,Celebrity,Sexual
"মেলাইয়া দেখা, নস্টর দল।",Celebrity,dishonour
বিশ্বসুন্দরী আপু,Celebrity,positive
আপনি এত্যোটা সুন্দর! ,Celebrity,positive
"যৌবনে কাকও সুন্দর, ",Celebrity,dishonour
উফফফ করা। যদি লাগাতে পারতাম,Celebrity,Sexual
এই দুদ যাষ্ট ১০মিনিট এর জন্য টিপতে চাই ১০মিন টিপে ১০দিন ব্যাথ্যা করে দিব,Celebrity,Sexual
তুমি দেশ নষ্টের কারন,Celebrity,dishonour
পুরাই হট মাগি,Political,Sexual
ইশ্ নুনুতে বুঝি এভাবে কামড় দাও,Celebrity,Sexual
সেঙ্গার মত লাগে,Celebrity,dishonour
এরা নাকি মুসলমান এরা বেশ্যার থেকেও খারাপ পোশাক দেখলে বোঝা যায়,Religious,dishonour
দুধ রে,Celebrity,Sexual
ভয়ানক লিপ্স,Celebrity,Sexual
"এক দম হট লাগছে, ",Celebrity,positive
তোমার সাথে টি-টোয়েন্টি খেলতে চাওয়া আমার মন,Celebrity,Sexual
তুমি কি সর্টে খেলো নাকি পুরা নাইট?,Celebrity,Sexual
নাভীতে ১০০ চুমু!! হাত মারতে মারতে শেষ হয়ে গেলাম,Celebrity,Sexual
তুমি যখন শাড়ি পরে হালকা দেখাও পেট হ্যাং হয়ে যায় ফোন আমার স্লো হয়ে যায় নেট ,Celebrity,dishonour
তোমার বগলের গন্ধ শুঁকে সারা জীবন কাটিয়ে দিবো ,Celebrity,dishonour
শাড়ীতে নারী নাভীতে তুমি,Celebrity,dishonour
মাদারচোদ,Celebrity,dishonour
তোমার নাভিতে সাঁতার কাটতে চাই,Celebrity,Sexual
সুন্দরী রূপ দেখাবার নয় লুকাবার,Celebrity,positive
যদি একবার চুষতে পারতাম নাভিতে,Celebrity,Sexual
পেটে হালকা চর্বি না থাকলে শাড়িতে খুব একটা মানায় না কেমন নাগিন নাগিন লাগে.!,Celebrity,dishonour
নাভিটা অনেক সেক্সি,Celebrity,Sexual
নাভি চুশব বেশ্যা,Celebrity,Sexual
চুতমারানি মাগী,Celebrity,dishonour
এই মাত্র আউট করলাম নাভি দেখে,Celebrity,Sexual
"তোমার নাভীর স্বাদ যে, একবার পাবে সারাজীবন ভুলবে না।",Celebrity,Sexual
আপু আপনার নাভীটা শুখতে মন চায়,Celebrity,dishonour
"খালা, তুমি দেখতে মাশাল্লাহ সুন্দর। তবে ওয়েট একটু বেশি।ওয়েট কমাও, তোমার অভিনয় ভালো, এক্সপ্রেশন ভালো, ভালো কিছু করতে পারবে ইনশাল্লাহ।",Celebrity,positive
